Acc0,Acc1,Acc2,LinearAcc0,LinearAcc1,LinearAcc2,Gravity0,Gravity1,Gravity2,Gyro0,Gyro1,Gyro2,MagnetData0,MagnetData1,MagnetData2,ConvertedData0,ConvertedData1,ConvertedData2,ResultantAcc,Timestamp,dt
-5.5501556396484375,-6.521636962890625,1.7431640625,1.4628449421203946,1.7703999220209958,-0.1558155964064578,-7.013000581768832,-8.29203688491162,1.8989796589064578,1.90399169921875,1.35247802734375,1.0465545654296875,3.59954833984375,49.139404296875,-5.279541015625,-0.9855594330531401,1.394249401434957,1.5437778823277404,2.30184919329279,1457678219825433771,0.020111084
-4.438690185546875,-4.7677001953125,-0.058624267578125,1.7706445910820525,2.400675578999687,-1.417876278575133,-6.2093347766289275,-6.488439022770063,0.8818596166101067,2.206207275390625,0.56219482421875,0.72021484375,5.69915771484375,47.8790283203125,-7.43865966796875,-0.8975392584719011,2.0655326766429383,1.3953585653394558,3.522665178205245,1457678219885889093,0.020202636
-4.60498046875,-3.4456634521484375,-1.3112640380859375,1.0497579484487636,2.4342204564973002,-1.7544989237568354,-5.654738417198764,-5.879883908645738,0.4432348856708979,1.8797149658203125,0.6588592529296875,0.977691650390625,7.01904296875,47.1588134765625,-8.6395263671875,-0.764849390239553,3.3804839591937874,0.6296858299375687,3.178944393131968,1457678219906030695,0.020141602
-4.0546417236328125,-3.8057861328125,-0.8303070068359375,1.2800773548527609,1.6592782206665904,-1.0188335140054683,-5.334719078485573,-5.46506435347909,0.18852650716953087,1.4351654052734375,0.6810150146484375,1.199737548828125,9.6588134765625,45.65887451171875,-11.51885986328125,-0.6495952734033417,3.0901635453165692,0.36688130279546405,2.3301982699431516,1457678219926141779,0.020111084
-3.6024017333984375,-4.497314453125,0.1962127685546875,1.3858538760697083,0.10156208466411876,0.8050778986927503,-4.683088008082329,-5.246123852242244,0.39133323411974974,0.53082275390625,0.5000457763671875,1.1123809814453125,11.15875244140625,44.51904296875,-13.018798828125,-0.729418165792401,2.153780208288778,0.5089237003882117,1.4657767630079346,1457678219966455500,0.02017212
-3.4971160888671875,-5.7044830322265625,2.0685882568359375,0.9487775353721135,-0.36668734398745517,1.3418040181729503,-4.445893624239301,-5.337795688239107,0.7267842386629872,0.308624267578125,0.4323883056640625,0.981964111328125,12.59918212890625,44.0399169921875,-13.97857666015625,-0.9739850661412803,-0.1302731136090246,1.0876045482209,1.6837685241898397,1457678219986536066,0.020080566
-3.3056793212890625,-5.968902587890625,2.508880615234375,0.912171442360191,-0.5048855197212143,1.4256771012571101,-4.2178507636492535,-5.464017068169411,1.0832035139772649,0.277313232421875,0.3479461669921875,0.6250762939453125,15.29998779296875,42.718505859375,-15.23895263671875,-0.8704568028171142,-0.8748305620897485,1.1454487532630548,1.7662166699843223,1457678220006708185,0.020172119
-3.5210418701171875,-5.8612213134765625,2.5435638427734375,0.5574471148256528,-0.3177633962457218,1.168288263036938,-4.07848898494284,-5.543457917230841,1.3752755797364995,0.4014739990234375,0.5043182373046875,0.2262115478515625,16.19873046875,42.29888916015625,-15.838623046875,-0.7893132280960544,-0.9658875803151239,1.250426701250325,1.3328984685154852,1457678220026819269,0.020111084
-3.8536376953125,-5.58245849609375,1.96331787109375,0.17988103170427205,-0.03120046309032798,0.47043383308580045,-4.033518727016772,-5.551258033003422,1.4928840380079496,0.7443084716796875,0.746673583984375,-0.0647125244140625,16.7388916015625,41.81976318359375,-16.9189453125,-0.608373101943362,-0.8186028648581194,0.8581314627685496,0.5046173260757532,1457678220047021906,0.020202637
-4.2006072998046875,-5.736785888671875,1.185638427734375,-0.13367085823033253,-0.14842228453476203,-0.2457964882188597,-4.066936441574355,-5.588363604137113,1.4314349159532347,1.1176910400390625,0.7601165771484375,-0.2704010009765625,17.279052734375,41.09954833984375,-17.8192138671875,-0.30803990206961374,-0.300376222150605,0.26367439186050445,0.3167222545184906,1457678220067132990,0.020111084
